0.08	4.0	20.0	10.631	5.7183	4.0265	2.8928	1.9783	1.6483	1.2611	1.0123	0.82336	0.256218
0.08	4.0	20.0	8.1829	5.4947	3.9349	3.0511	2.1496	1.9497	1.6749	1.4843	1.3165	0.258016
0.08	4.0	20.0	11.628	7.5022	5.2099	3.6727	2.8693	2.4335	1.9855	1.77	1.6041	0.421992
0.08	4.0	20.0	11.762	7.7503	5.1432	3.7881	2.9425	2.5378	2.0861	1.7506	1.5433	0.391329
0.08	4.0	20.0	9.0834	6.0907	4.1071	3.1725	2.4408	1.9277	1.5037	1.3273	1.1492	0.306328
0.08	4.0	20.0	4.2955	2.5252	2.0564	1.65	1.3322	1.1564	0.98157	0.86291	0.76409	0.11436
0.08	4.0	20.0	5.0796	3.5207	2.3598	1.7701	1.3806	1.1069	0.95589	0.78067	0.67406	0.13439
0.08	4.0	20.0	4.7298	2.8073	2.0978	1.7514	1.3222	1.049	0.87611	0.77686	0.64898	0.121757
0.08	4.0	20.0	3.3533	2.3522	1.5827	1.2087	0.89941	0.69366	0.58786	0.48207	0.43015	0.082452
0.08	4.0	20.0	3.9921	2.8764	1.9283	1.356	1.0566	0.87206	0.708	0.6222	0.53996	0.101364
0.08	4.0	20.0	8.9903	6.3667	4.407	3.935	3.0516	2.5778	2.2464	2.0993	1.8839	0.393131
0.08	4.0	20.0	12.161	8.0807	5.4137	3.9789	3.1929	2.7956	2.3419	1.9463	1.6263	0.45301
0.08	4.0	20.0	6.4202	4.0471	2.9627	2.1489	1.5894	1.3585	1.0926	0.92039	0.81915	0.176468
0.08	4.0	20.0	6.9713	4.3244	3.1458	2.3919	1.7577	1.5079	1.3525	1.1776	1.0261	0.188735
0.08	4.0	20.0	12.599	8.2219	5.7723	4.4666	3.5201	3.2258	2.8364	2.3818	2.0404	0.558726
0.08	4.0	20.0	12.219	7.2217	4.795	4.1455	3.185	2.8255	2.5235	2.1145	1.7997	0.450455
0.08	4.0	20.0	9.5809	6.6864	4.548	3.3854	2.5305	2.3061	1.9153	1.5945	1.3569	0.334443
0.08	4.0	20.0	12.638	7.785	5.3152	4.3039	3.5681	3.0312	2.7334	2.3537	2.0708	0.532615
0.08	4.0	20.0	10.466	6.6128	4.6596	3.6087	2.8858	2.5661	2.2601	1.9494	1.6995	0.387995
0.08	4.0	20.0	6.246	4.5296	3.1309	2.1905	1.5964	1.3302	1.152	0.95442	0.82833	0.178704
0.08	4.0	20.0	9.441	5.4634	3.6403	2.9747	2.3452	1.9754	1.5606	1.3417	1.1878	0.296968
0.08	4.0	20.0	5.3383	3.8001	2.424	1.8122	1.3147	1.0645	0.90376	0.71119	0.60082	0.144114
0.08	4.0	20.0	5.8419	3.8742	2.6037	1.8448	1.4404	1.1862	0.94012	0.74792	0.62765	0.151479
0.08	4.0	20.0	9.6155	6.1473	4.4782	3.3522	2.7169	2.1574	1.6187	1.3064	1.0956	0.306276
0.08	4.0	20.0	8.1212	5.2507	3.5257	2.6864	2.0877	1.6938	1.3503	1.2007	1.0228	0.233325
0.08	4.0	20.0	6.9807	4.4596	3.1549	2.4534	1.7849	1.5182	1.2751	1.0932	1.0334	0.207835
0.08	4.0	20.0	8.8549	6.1606	4.1481	3.1153	2.8429	2.4018	2.1124	1.8071	1.6921	0.320726
0.08	4.0	20.0	10.306	6.4124	4.5035	3.4988	2.4948	2.025	1.5438	1.2786	1.0934	0.30393
0.08	4.0	20.0	8.6675	5.6578	3.5999	2.4382	1.7371	1.4291	1.1619	0.9525	0.78188	0.239855
0.08	4.0	20.0	8.3561	5.2039	3.7349	2.5656	2.0436	1.6458	1.3696	1.1915	1.0612	0.234683
0.08	4.0	20.0	8.6678	5.5653	4.1584	3.2629	2.5005	2.0166	1.6322	1.3639	1.2396	0.295482
0.08	4.0	20.0	7.964	5.1245	3.8616	3.0921	2.5718	2.2719	2.0173	1.7326	1.5153	0.267405
0.08	4.0	20.0	3.7532	2.0603	1.4881	1.131	0.8538	0.70517	0.58273	0.49832	0.43614	0.082145
0.08	4.0	20.0	10.002	6.9231	4.5709	3.408	2.5921	2.1552	1.7205	1.3778	1.1532	0.348284
0.08	4.0	20.0	12.715	7.9457	5.3751	4.2301	3.1463	2.7894	2.3382	2.0939	1.8798	0.507912
0.08	4.0	20.0	6.421	4.0496	2.7456	2.0762	1.6258	1.3714	1.2039	0.98613	0.84739	0.180449
0.08	4.0	20.0	12.471	7.9783	5.5579	4.4401	3.3777	2.7322	2.1353	1.6967	1.3504	0.438099
0.08	4.0	20.0	6.3417	3.9213	2.9972	2.2924	1.9041	1.5891	1.3317	1.1225	0.98307	0.182745
0.08	4.0	20.0	11.64	7.8536	5.5359	4.174	3.0714	2.7351	2.3543	1.9578	1.6654	0.435964
0.08	4.0	20.0	7.4036	5.5286	3.7655	2.9621	2.378	2.0912	1.7106	1.5255	1.3256	0.270826
0.08	4.0	20.0	6.9987	4.1829	2.548	1.8345	1.3526	1.0847	0.8949	0.73155	0.64532	0.167131
0.08	4.0	20.0	5.079	3.0939	1.77	1.3465	1.0616	0.86519	0.73518	0.66269	0.61363	0.113937
0.08	4.0	20.0	4.1757	2.5229	1.7247	1.3914	0.99283	0.81429	0.67398	0.5992	0.516	0.106874
0.08	4.0	20.0	5.9735	4.0403	2.9287	2.2085	1.7969	1.5331	1.2871	1.1214	1.0463	0.179037
0.08	4.0	20.0	10.066	5.7422	3.6541	2.497	1.9446	1.539	1.2177	1.0379	0.87799	0.261043
0.08	4.0	25.0	9.135	6.132	4.4718	3.504	2.6858	2.2533	1.7622	1.6084	1.4265	0.341715
0.08	4.0	25.0	6.4263	4.2761	2.8616	2.1447	1.6746	1.3088	1.1005	0.91891	0.82859	0.157242
0.08	4.0	25.0	12.724	8.5812	5.8005	4.0352	2.6627	2.1326	1.8455	1.5378	1.2669	0.364123
0.08	4.0	25.0	5.1421	3.0102	2.0524	1.3896	0.99411	0.81895	0.7086	0.58523	0.46703	0.107382
0.08	4.0	25.0	9.3435	5.81	4.0493	3.3951	2.5857	2.3021	1.9867	1.6715	1.4964	0.31018
0.08	4.0	25.0	8.878	6.2884	4.4407	2.8373	2.2247	1.9167	1.5272	1.2681	1.1018	0.303274
0.08	4.0	25.0	6.7419	4.1072	2.6563	1.9109	1.4912	1.2179	0.99542	0.8745	0.72873	0.148473
0.08	4.0	25.0	4.3379	2.6829	1.8112	1.3295	1.0307	0.89822	0.71383	0.58544	0.49988	0.100591
0.08	4.0	25.0	3.1896	1.9067	1.2613	0.93362	0.66952	0.53709	0.43355	0.3764	0.32	0.063002
0.08	4.0	25.0	7.0741	4.2567	2.9204	2.2311	1.5815	1.2507	1.0206	0.94554	0.81603	0.189493
0.08	4.0	25.0	4.749	3.5287	2.3671	1.8548	1.3429	1.1335	0.93594	0.78422	0.70145	0.125973
0.08	4.0	25.0	10.063	5.5263	3.8501	2.9511	2.0753	1.7906	1.4917	1.2602	1.0555	0.280128
0.08	4.0	25.0	6.5763	4.1299	2.8044	2.0284	1.5515	1.3321	1.1395	1.007	0.86432	0.166688
0.08	4.0	25.0	11.199	7.313	5.1441	4.1073	3.0025	2.5368	2.1635	1.7989	1.4601	0.43636
0.08	4.0	25.0	10.146	7.2805	4.6516	4.0279	2.9917	2.6578	2.2439	2.0551	1.765	0.403153
0.08	4.0	25.0	8.5448	5.523	4.165	3.2872	2.4248	2.0147	1.7599	1.4365	1.2071	0.29475
0.08	4.0	25.0	4.6779	2.7092	1.8426	1.4289	1.1476	0.98097	0.77217	0.63332	0.54133	0.101697
0.08	4.0	25.0	12.335	7.5068	5.3873	4.2374	3.1362	2.4859	2.1331	1.9403	1.7373	0.475954
0.08	4.0	25.0	5.5458	3.3249	2.3177	1.6788	1.3507	1.1272	0.91473	0.81576	0.70374	0.120525
0.08	4.0	25.0	12.013	7.3547	5.2949	4.2022	2.9111	2.3925	1.9639	1.7444	1.5089	0.376899
0.08	4.0	25.0	5.1382	3.1675	2.2617	1.6229	1.2101	1.0613	0.96826	0.83934	0.74905	0.114255
0.08	4.0	25.0	6.6077	4.5708	2.7008	1.85	1.3927	1.1376	0.92299	0.74711	0.61332	0.166897
0.08	4.0	25.0	3.8014	2.2176	1.489	1.2456	0.93296	0.77412	0.63746	0.55895	0.49899	0.077522
0.08	4.0	25.0	9.2225	6.0557	3.7809	3.0243	2.3457	2.1417	1.8365	1.5328	1.3086	0.293037
0.08	4.0	25.0	4.7149	3.0327	2.2575	1.7193	1.3671	1.2191	1.0817	0.94612	0.86522	0.133561
0.08	4.0	25.0	3.385	2.3562	1.5079	1.2367	0.94488	0.81986	0.71638	0.63541	0.58675	0.078421
0.08	4.0	25.0	10.037	6.4984	4.088	2.9376	2.0056	1.6137	1.3912	1.2176	0.9868	0.281695
0.08	4.0	25.0	6.3514	4.0589	2.6956	2.0116	1.5407	1.2967	1.1035	0.90793	0.79111	0.165407
0.08	4.0	25.0	9.4237	6.2866	3.6423	2.613	1.9513	1.6338	1.3073	1.0728	0.8767	0.246052
0.08	4.0	25.0	6.7088	4.7729	3.0081	2.3403	1.7896	1.653	1.3801	1.1063	0.9097	0.191439
0.08	4.0	25.0	9.0973	5.663	4.2928	3.1485	2.5353	2.0754	1.6884	1.5127	1.3816	0.285779
0.08	4.0	25.0	3.1554	1.7059	1.1348	0.87598	0.64557	0.4986	0.37315	0.33624	0.29195	0.063322
0.08	4.0	25.0	11.876	7.4194	5.1801	4.2437	3.4216	2.964	2.4066	2.1019	1.8166	0.469346
0.08	4.0	25.0	10.796	7.2385	4.7857	3.3762	2.4889	2.0775	1.7094	1.4153	1.1772	0.325531
0.08	4.0	25.0	10.26	7.028	5.2599	3.8425	2.9707	2.4344	2.1088	2.0206	1.7741	0.400998
0.08	4.0	25.0	10.92	7.3038	5.2259	3.9127	3.0632	2.6911	2.2666	1.9568	1.704	0.432935
0.08	4.0	25.0	6.7032	3.9327	2.6286	2.0302	1.5026	1.2255	1.0316	0.86367	0.75001	0.150737
0.08	4.0	25.0	8.9985	5.6186	3.8065	2.6817	2.0581	1.6974	1.5035	1.3598	1.2568	0.244501
0.08	4.0	25.0	8.5886	5.2912	3.5114	2.5205	2.0029	1.7179	1.4546	1.2208	1.0758	0.220999
0.08	4.0	25.0	8.1428	5.363	3.7015	2.9161	2.3914	2.1171	1.9398	1.6894	1.4821	0.279823
0.08	4.0	25.0	5.6414	3.4484	2.508	1.9635	1.484	1.2485	1.0019	0.84933	0.74406	0.141743
0.08	4.0	25.0	5.3821	3.3	2.1462	1.5968	1.208	0.99196	0.78866	0.62051	0.49075	0.115719
0.08	4.0	25.0	7.3736	5.3832	3.8158	3.1162	2.4554	2.1563	1.7371	1.5973	1.4897	0.261749
0.08	4.0	25.0	5.1769	3.2823	2.3547	1.9077	1.5342	1.3638	1.2229	1.067	0.93152	0.131334
0.08	4.0	25.0	10.835	6.958	4.3458	3.6107	2.5129	2.2033	1.9795	1.5942	1.3592	0.316036
0.08	4.0	25.0	12.617	9.3965	5.7553	4.2963	3.4826	2.8486	2.3279	1.9024	1.6177	0.508303
0.08	4.0	25.0	3.2372	2.242	1.5318	1.0957	0.85689	0.68122	0.54274	0.4736	0.42273	0.076241
0.08	4.0	25.0	8.1979	4.8934	3.5178	2.7496	2.2457	2.029	1.6711	1.409	1.2396	0.234527
0.08	4.0	25.0	3.7972	2.4345	1.7246	1.389	1.0571	0.99496	0.89446	0.76693	0.65286	0.091696
0.08	4.0	25.0	10.812	6.5744	4.4972	3.7211	2.8172	2.1564	1.627	1.3994	1.2508	0.358671
0.08	4.0	25.0	12.647	8.1177	6.1306	4.498	3.2234	3.0254	2.7284	2.3048	2.0332	0.45996
0.08	4.0	25.0	3.5997	2.445	1.7909	1.3561	1.0896	0.94004	0.80489	0.72887	0.62141	0.090626
0.08	4.0	25.0	12.158	9.052	6.2373	4.7257	3.6135	3.0824	2.7004	2.3903	2.1193	0.546296
0.08	4.0	25.0	3.1213	1.8797	1.1606	0.92096	0.6761	0.55625	0.47096	0.39415	0.33971	0.065198
0.08	4.0	25.0	9.6515	5.7619	3.6141	2.5344	1.8283	1.4836	1.1778	0.95949	0.78734	0.228891
0.08	4.0	25.0	10.631	5.7183	4.0265	2.8928	1.9783	1.6483	1.2611	1.0123	0.82336	0.249411
0.08	4.0	25.0	8.1829	5.4947	3.9349	3.0511	2.1496	1.9497	1.6749	1.4843	1.3165	0.250731
0.08	4.0	25.0	11.628	7.5022	5.2099	3.6727	2.8693	2.4335	1.9855	1.77	1.6041	0.416616
0.08	4.0	25.0	11.762	7.7503	5.1432	3.7881	2.9425	2.5378	2.0861	1.7506	1.5433	0.383731
0.08	4.0	25.0	9.0834	6.0907	4.1071	3.1725	2.4408	1.9277	1.5037	1.3273	1.1492	0.299606
0.08	4.0	25.0	4.2955	2.5252	2.0564	1.65	1.3322	1.1564	0.98157	0.86291	0.76409	0.109037
0.08	4.0	25.0	5.0796	3.5207	2.3598	1.7701	1.3806	1.1069	0.95589	0.78067	0.67406	0.130086
0.08	4.0	25.0	4.7298	2.8073	2.0978	1.7514	1.3222	1.049	0.87611	0.77686	0.64898	0.114791
0.08	4.0	25.0	3.3533	2.3522	1.5827	1.2087	0.89941	0.69366	0.58786	0.48207	0.43015	0.077376
0.08	4.0	25.0	3.9921	2.8764	1.9283	1.356	1.0566	0.87206	0.708	0.6222	0.53996	0.097177
0.08	4.0	25.0	8.9903	6.3667	4.407	3.935	3.0516	2.5778	2.2464	2.0993	1.8839	0.38789
0.08	4.0	25.0	12.161	8.0807	5.4137	3.9789	3.1929	2.7956	2.3419	1.9463	1.6263	0.447813
0.08	4.0	25.0	6.4202	4.0471	2.9627	2.1489	1.5894	1.3585	1.0926	0.92039	0.81915	0.171334
0.08	4.0	25.0	6.9713	4.3244	3.1458	2.3919	1.7577	1.5079	1.3525	1.1776	1.0261	0.181999
0.08	4.0	25.0	12.599	8.2219	5.7723	4.4666	3.5201	3.2258	2.8364	2.3818	2.0404	0.553272
0.08	4.0	25.0	12.219	7.2217	4.795	4.1455	3.185	2.8255	2.5235	2.1145	1.7997	0.445887
0.08	4.0	25.0	9.5809	6.6864	4.548	3.3854	2.5305	2.3061	1.9153	1.5945	1.3569	0.331722
0.08	4.0	25.0	12.638	7.785	5.3152	4.3039	3.5681	3.0312	2.7334	2.3537	2.0708	0.52803
0.08	4.0	25.0	10.466	6.6128	4.6596	3.6087	2.8858	2.5661	2.2601	1.9494	1.6995	0.383294
0.08	4.0	25.0	6.246	4.5296	3.1309	2.1905	1.5964	1.3302	1.152	0.95442	0.82833	0.172201
0.08	4.0	25.0	9.441	5.4634	3.6403	2.9747	2.3452	1.9754	1.5606	1.3417	1.1878	0.290937
0.08	4.0	25.0	5.3383	3.8001	2.424	1.8122	1.3147	1.0645	0.90376	0.71119	0.60082	0.136293
0.08	4.0	25.0	5.8419	3.8742	2.6037	1.8448	1.4404	1.1862	0.94012	0.74792	0.62765	0.14524
0.08	4.0	25.0	9.6155	6.1473	4.4782	3.3522	2.7169	2.1574	1.6187	1.3064	1.0956	0.301639
0.08	4.0	25.0	8.1212	5.2507	3.5257	2.6864	2.0877	1.6938	1.3503	1.2007	1.0228	0.230287
0.08	4.0	25.0	6.9807	4.4596	3.1549	2.4534	1.7849	1.5182	1.2751	1.0932	1.0334	0.202512
0.08	4.0	25.0	8.8549	6.1606	4.1481	3.1153	2.8429	2.4018	2.1124	1.8071	1.6921	0.317754
0.08	4.0	25.0	10.306	6.4124	4.5035	3.4988	2.4948	2.025	1.5438	1.2786	1.0934	0.298121
0.08	4.0	25.0	8.6675	5.6578	3.5999	2.4382	1.7371	1.4291	1.1619	0.9525	0.78188	0.232432
0.08	4.0	25.0	8.3561	5.2039	3.7349	2.5656	2.0436	1.6458	1.3696	1.1915	1.0612	0.226867
0.08	4.0	25.0	8.6678	5.5653	4.1584	3.2629	2.5005	2.0166	1.6322	1.3639	1.2396	0.290156
0.08	4.0	25.0	7.964	5.1245	3.8616	3.0921	2.5718	2.2719	2.0173	1.7326	1.5153	0.263223
0.08	4.0	25.0	3.7532	2.0603	1.4881	1.131	0.8538	0.70517	0.58273	0.49832	0.43614	0.078149
0.08	4.0	25.0	10.002	6.9231	4.5709	3.408	2.5921	2.1552	1.7205	1.3778	1.1532	0.343759
0.08	4.0	25.0	12.715	7.9457	5.3751	4.2301	3.1463	2.7894	2.3382	2.0939	1.8798	0.502428
0.08	4.0	25.0	6.421	4.0496	2.7456	2.0762	1.6258	1.3714	1.2039	0.98613	0.84739	0.173633
0.08	4.0	25.0	12.471	7.9783	5.5579	4.4401	3.3777	2.7322	2.1353	1.6967	1.3504	0.43381
0.08	4.0	25.0	6.3417	3.9213	2.9972	2.2924	1.9041	1.5891	1.3317	1.1225	0.98307	0.173867
0.08	4.0	25.0	11.64	7.8536	5.5359	4.174	3.0714	2.7351	2.3543	1.9578	1.6654	0.430833
0.08	4.0	25.0	7.4036	5.5286	3.7655	2.9621	2.378	2.0912	1.7106	1.5255	1.3256	0.26667
0.08	4.0	25.0	6.9987	4.1829	2.548	1.8345	1.3526	1.0847	0.8949	0.73155	0.64532	0.163047
0.08	4.0	25.0	5.079	3.0939	1.77	1.3465	1.0616	0.86519	0.73518	0.66269	0.61363	0.11212
0.08	4.0	25.0	4.1757	2.5229	1.7247	1.3914	0.99283	0.81429	0.67398	0.5992	0.516	0.102443
0.08	4.0	25.0	5.9735	4.0403	2.9287	2.2085	1.7969	1.5331	1.2871	1.1214	1.0463	0.172417
0.08	4.0	25.0	10.066	5.7422	3.6541	2.497	1.9446	1.539	1.2177	1.0379	0.87799	0.254698
0.08	5.0	5.0	9.135	6.132	4.4718	3.504	2.6858	2.2533	1.7622	1.6084	1.4265	0.468134
0.08	5.0	5.0	6.4263	4.2761	2.8616	2.1447	1.6746	1.3088	1.1005	0.91891	0.82859	0.29002
0.08	5.0	5.0	12.724	8.5812	5.8005	4.0352	2.6627	2.1326	1.8455	1.5378	1.2669	0.486755
0.08	5.0	5.0	5.1421	3.0102	2.0524	1.3896	0.99411	0.81895	0.7086	0.58523	0.46703	0.203997
0.08	5.0	5.0	9.3435	5.81	4.0493	3.3951	2.5857	2.3021	1.9867	1.6715	1.4964	0.457509
0.08	5.0	5.0	8.878	6.2884	4.4407	2.8373	2.2247	1.9167	1.5272	1.2681	1.1018	0.413186
0.08	5.0	5.0	6.7419	4.1072	2.6563	1.9109	1.4912	1.2179	0.99542	0.8745	0.72873	0.279437
0.08	5.0	5.0	4.3379	2.6829	1.8112	1.3295	1.0307	0.89822	0.71383	0.58544	0.49988	0.214269
0.08	5.0	5.0	3.1896	1.9067	1.2613	0.93362	0.66952	0.53709	0.43355	0.3764	0.32	0.154706
0.08	5.0	5.0	7.0741	4.2567	2.9204	2.2311	1.5815	1.2507	1.0206	0.94554	0.81603	0.304927
0.08	5.0	5.0	4.749	3.5287	2.3671	1.8548	1.3429	1.1335	0.93594	0.78422	0.70145	0.267283
0.08	5.0	5.0	10.063	5.5263	3.8501	2.9511	2.0753	1.7906	1.4917	1.2602	1.0555	0.418739
0.08	5.0	5.0	6.5763	4.1299	2.8044	2.0284	1.5515	1.3321	1.1395	1.007	0.86432	0.281616
0.08	5.0	5.0	11.199	7.313	5.1441	4.1073	3.0025	2.5368	2.1635	1.7989	1.4601	0.55404
0.08	5.0	5.0	10.146	7.2805	4.6516	4.0279	2.9917	2.6578	2.2439	2.0551	1.765	0.5663
0.08	5.0	5.0	8.5448	5.523	4.165	3.2872	2.4248	2.0147	1.7599	1.4365	1.2071	0.425984
0.08	5.0	5.0	4.6779	2.7092	1.8426	1.4289	1.1476	0.98097	0.77217	0.63332	0.54133	0.22012
0.08	5.0	5.0	12.335	7.5068	5.3873	4.2374	3.1362	2.4859	2.1331	1.9403	1.7373	0.63126
0.08	5.0	5.0	5.5458	3.3249	2.3177	1.6788	1.3507	1.1272	0.91473	0.81576	0.70374	0.240141
0.08	5.0	5.0	12.013	7.3547	5.2949	4.2022	2.9111	2.3925	1.9639	1.7444	1.5089	0.516018
0.08	5.0	5.0	5.1382	3.1675	2.2617	1.6229	1.2101	1.0613	0.96826	0.83934	0.74905	0.231529
0.08	5.0	5.0	6.6077	4.5708	2.7008	1.85	1.3927	1.1376	0.92299	0.74711	0.61332	0.258966
0.08	5.0	5.0	3.8014	2.2176	1.489	1.2456	0.93296	0.77412	0.63746	0.55895	0.49899	0.186739
0.08	5.0	5.0	9.2225	6.0557	3.7809	3.0243	2.3457	2.1417	1.8365	1.5328	1.3086	0.421558
0.08	5.0	5.0	4.7149	3.0327	2.2575	1.7193	1.3671	1.2191	1.0817	0.94612	0.86522	0.253164
0.08	5.0	5.0	3.385	2.3562	1.5079	1.2367	0.94488	0.81986	0.71638	0.63541	0.58675	0.188747
0.08	5.0	5.0	10.037	6.4984	4.088	2.9376	2.0056	1.6137	1.3912	1.2176	0.9868	0.392648
0.08	5.0	5.0	6.3514	4.0589	2.6956	2.0116	1.5407	1.2967	1.1035	0.90793	0.79111	0.290885
0.08	5.0	5.0	9.4237	6.2866	3.6423	2.613	1.9513	1.6338	1.3073	1.0728	0.8767	0.353807
0.08	5.0	5.0	6.7088	4.7729	3.0081	2.3403	1.7896	1.653	1.3801	1.1063	0.9097	0.323956
0.08	5.0	5.0	9.0973	5.663	4.2928	3.1485	2.5353	2.0754	1.6884	1.5127	1.3816	0.439314
0.08	5.0	5.0	3.1554	1.7059	1.1348	0.87598	0.64557	0.4986	0.37315	0.33624	0.29195	0.156346
0.08	5.0	5.0	11.876	7.4194	5.1801	4.2437	3.4216	2.964	2.4066	2.1019	1.8166	0.61958
0.08	5.0	5.0	10.796	7.2385	4.7857	3.3762	2.4889	2.0775	1.7094	1.4153	1.1772	0.434056
0.08	5.0	5.0	10.26	7.028	5.2599	3.8425	2.9707	2.4344	2.1088	2.0206	1.7741	0.538766
0.08	5.0	5.0	10.92	7.3038	5.2259	3.9127	3.0632	2.6911	2.2666	1.9568	1.704	0.57291
0.08	5.0	5.0	6.7032	3.9327	2.6286	2.0302	1.5026	1.2255	1.0316	0.86367	0.75001	0.280195
0.08	5.0	5.0	8.9985	5.6186	3.8065	2.6817	2.0581	1.6974	1.5035	1.3598	1.2568	0.392661
0.08	5.0	5.0	8.5886	5.2912	3.5114	2.5205	2.0029	1.7179	1.4546	1.2208	1.0758	0.369676
0.08	5.0	5.0	8.1428	5.363	3.7015	2.9161	2.3914	2.1171	1.9398	1.6894	1.4821	0.433805
0.08	5.0	5.0	5.6414	3.4484	2.508	1.9635	1.484	1.2485	1.0019	0.84933	0.74406	0.258302
0.08	5.0	5.0	5.3821	3.3	2.1462	1.5968	1.208	0.99196	0.78866	0.62051	0.49075	0.2256
0.08	5.0	5.0	7.3736	5.3832	3.8158	3.1162	2.4554	2.1563	1.7371	1.5973	1.4897	0.435481
0.08	5.0	5.0	5.1769	3.2823	2.3547	1.9077	1.5342	1.3638	1.2229	1.067	0.93152	0.277116
0.08	5.0	5.0	10.835	6.958	4.3458	3.6107	2.5129	2.2033	1.9795	1.5942	1.3592	0.459239
0.08	5.0	5.0	12.617	9.3965	5.7553	4.2963	3.4826	2.8486	2.3279	1.9024	1.6177	0.643874
0.08	5.0	5.0	3.2372	2.242	1.5318	1.0957	0.85689	0.68122	0.54274	0.4736	0.42273	0.185056
0.08	5.0	5.0	8.1979	4.8934	3.5178	2.7496	2.2457	2.029	1.6711	1.409	1.2396	0.367487
0.08	5.0	5.0	3.7972	2.4345	1.7246	1.389	1.0571	0.99496	0.89446	0.76693	0.65286	0.205342
0.08	5.0	5.0	10.812	6.5744	4.4972	3.7211	2.8172	2.1564	1.627	1.3994	1.2508	0.497755
0.08	5.0	5.0	12.647	8.1177	6.1306	4.498	3.2234	3.0254	2.7284	2.3048	2.0332	0.611426
0.08	5.0	5.0	3.5997	2.445	1.7909	1.3561	1.0896	0.94004	0.80489	0.72887	0.62141	0.214479
0.08	5.0	5.0	12.158	9.052	6.2373	4.7257	3.6135	3.0824	2.7004	2.3903	2.1193	0.681888
0.08	5.0	5.0	3.1213	1.8797	1.1606	0.92096	0.6761	0.55625	0.47096	0.39415	0.33971	0.159958
0.08	5.0	5.0	9.6515	5.7619	3.6141	2.5344	1.8283	1.4836	1.1778	0.95949	0.78734	0.331451
0.08	5.0	5.0	10.631	5.7183	4.0265	2.8928	1.9783	1.6483	1.2611	1.0123	0.82336	0.378202
0.08	5.0	5.0	8.1829	5.4947	3.9349	3.0511	2.1496	1.9497	1.6749	1.4843	1.3165	0.399358
0.08	5.0	5.0	11.628	7.5022	5.2099	3.6727	2.8693	2.4335	1.9855	1.77	1.6041	0.528508
0.08	5.0	5.0	11.762	7.7503	5.1432	3.7881	2.9425	2.5378	2.0861	1.7506	1.5433	0.51288
0.08	5.0	5.0	9.0834	6.0907	4.1071	3.1725	2.4408	1.9277	1.5037	1.3273	1.1492	0.414005
0.08	5.0	5.0	4.2955	2.5252	2.0564	1.65	1.3322	1.1564	0.98157	0.86291	0.76409	0.249165
0.08	5.0	5.0	5.0796	3.5207	2.3598	1.7701	1.3806	1.1069	0.95589	0.78067	0.67406	0.248575
0.08	5.0	5.0	4.7298	2.8073	2.0978	1.7514	1.3222	1.049	0.87611	0.77686	0.64898	0.253109
0.08	5.0	5.0	3.3533	2.3522	1.5827	1.2087	0.89941	0.69366	0.58786	0.48207	0.43015	0.198202
0.08	5.0	5.0	3.9921	2.8764	1.9283	1.356	1.0566	0.87206	0.708	0.6222	0.53996	0.215344
0.08	5.0	5.0	8.9903	6.3667	4.407	3.935	3.0516	2.5778	2.2464	2.0993	1.8839	0.555571
0.08	5.0	5.0	12.161	8.0807	5.4137	3.9789	3.1929	2.7956	2.3419	1.9463	1.6263	0.608446
0.08	5.0	5.0	6.4202	4.0471	2.9627	2.1489	1.5894	1.3585	1.0926	0.92039	0.81915	0.312851
0.08	5.0	5.0	6.9713	4.3244	3.1458	2.3919	1.7577	1.5079	1.3525	1.1776	1.0261	0.31869
0.08	5.0	5.0	12.599	8.2219	5.7723	4.4666	3.5201	3.2258	2.8364	2.3818	2.0404	0.7117
0.08	5.0	5.0	12.219	7.2217	4.795	4.1455	3.185	2.8255	2.5235	2.1145	1.7997	0.602137
0.08	5.0	5.0	9.5809	6.6864	4.548	3.3854	2.5305	2.3061	1.9153	1.5945	1.3569	0.48376
0.08	5.0	5.0	12.638	7.785	5.3152	4.3039	3.5681	3.0312	2.7334	2.3537	2.0708	0.72047
0.08	5.0	5.0	10.466	6.6128	4.6596	3.6087	2.8858	2.5661	2.2601	1.9494	1.6995	0.546483
0.08	5.0	5.0	6.246	4.5296	3.1309	2.1905	1.5964	1.3302	1.152	0.95442	0.82833	0.296772
0.08	5.0	5.0	9.441	5.4634	3.6403	2.9747	2.3452	1.9754	1.5606	1.3417	1.1878	0.414185
0.08	5.0	5.0	5.3383	3.8001	2.424	1.8122	1.3147	1.0645	0.90376	0.71119	0.60082	0.254329
0.08	5.0	5.0	5.8419	3.8742	2.6037	1.8448	1.4404	1.1862	0.94012	0.74792	0.62765	0.266091
0.08	5.0	5.0	9.6155	6.1473	4.4782	3.3522	2.7169	2.1574	1.6187	1.3064	1.0956	0.427348
0.08	5.0	5.0	8.1212	5.2507	3.5257	2.6864	2.0877	1.6938	1.3503	1.2007	1.0228	0.366488
0.08	5.0	5.0	6.9807	4.4596	3.1549	2.4534	1.7849	1.5182	1.2751	1.0932	1.0334	0.335458
0.08	5.0	5.0	8.8549	6.1606	4.1481	3.1153	2.8429	2.4018	2.1124	1.8071	1.6921	0.445372
0.08	5.0	5.0	10.306	6.4124	4.5035	3.4988	2.4948	2.025	1.5438	1.2786	1.0934	0.410909
0.08	5.0	5.0	8.6675	5.6578	3.5999	2.4382	1.7371	1.4291	1.1619	0.9525	0.78188	0.342333
